@RELATION emotion

@ATTRIBUTE Dimension_0 CONTINUOUS
@ATTRIBUTE Dimension_1 CONTINUOUS
@ATTRIBUTE Dimension_2 CONTINUOUS
@ATTRIBUTE Dimension_3 CONTINUOUS
@ATTRIBUTE Dimension_4 CONTINUOUS
@ATTRIBUTE Dimension_5 CONTINUOUS
@ATTRIBUTE Dimension_6 CONTINUOUS
@ATTRIBUTE Dimension_7 CONTINUOUS
@ATTRIBUTE Dimension_8 CONTINUOUS
@ATTRIBUTE Dimension_9 CONTINUOUS
@ATTRIBUTE Dimension_10 CONTINUOUS
@ATTRIBUTE Dimension_11 CONTINUOUS
@ATTRIBUTE Dimension_12 CONTINUOUS
@ATTRIBUTE Dimension_13 CONTINUOUS
@ATTRIBUTE Dimension_14 CONTINUOUS
@ATTRIBUTE Dimension_15 CONTINUOUS
@ATTRIBUTE Dimension_16 CONTINUOUS
@ATTRIBUTE Dimension_17 CONTINUOUS
@ATTRIBUTE Dimension_18 CONTINUOUS
@ATTRIBUTE Dimension_19 CONTINUOUS
@ATTRIBUTE Dimension_20 CONTINUOUS
@ATTRIBUTE Dimension_21 CONTINUOUS
@ATTRIBUTE Dimension_22 CONTINUOUS
@ATTRIBUTE Dimension_23 CONTINUOUS
@ATTRIBUTE Dimension_24 CONTINUOUS
@ATTRIBUTE Dimension_25 CONTINUOUS
@ATTRIBUTE Dimension_26 CONTINUOUS
@ATTRIBUTE Dimension_27 CONTINUOUS
@ATTRIBUTE Dimension_28 CONTINUOUS
@ATTRIBUTE Dimension_29 CONTINUOUS
@ATTRIBUTE Dimension_30 CONTINUOUS
@ATTRIBUTE Dimension_31 CONTINUOUS
@ATTRIBUTE Dimension_32 CONTINUOUS
@ATTRIBUTE Dimension_33 CONTINUOUS
@ATTRIBUTE Dimension_34 CONTINUOUS
@ATTRIBUTE Dimension_35 CONTINUOUS
@ATTRIBUTE Dimension_36 CONTINUOUS
@ATTRIBUTE Dimension_37 CONTINUOUS
@ATTRIBUTE Dimension_38 CONTINUOUS
@ATTRIBUTE Dimension_39 CONTINUOUS
@ATTRIBUTE Dimension_40 CONTINUOUS
@ATTRIBUTE Dimension_41 CONTINUOUS
@ATTRIBUTE Dimension_42 CONTINUOUS
@ATTRIBUTE Dimension_43 CONTINUOUS
@ATTRIBUTE Dimension_44 CONTINUOUS
@ATTRIBUTE Dimension_45 CONTINUOUS
@ATTRIBUTE Dimension_46 CONTINUOUS
@ATTRIBUTE Dimension_47 CONTINUOUS
@ATTRIBUTE Dimension_48 CONTINUOUS
@ATTRIBUTE Dimension_49 CONTINUOUS
@ATTRIBUTE Emotion {happy, sad, angry, surprised, scared, disgusted, neutral}

@DATA
0.016272539447, -0.0212549522074, 0.0388745558615, -0.103107220993, 0.156525542013, -0.0700680766545, 0.0694006728194, -0.0519136116869, 0.0279506050386, 0.0535220278946, -0.0761661807009, -0.0194486178044, -0.106280759718, 0.0168490730943, 0.0498851670358, -0.119633885612, 0.0296352710909, 0.0389976253577, 0.0206002005513, 0.0988147839838, -0.0335982385245, 0.138216775946, 0.1401480742, -0.0119220649034, 0.0308015949388, -0.000534535788786, -0.0429974048246, 0.00968166260147, 0.0452245199912, 0.183280936965, -0.0957775720405, -0.0307876930098, -0.129105110927, 0.0389504450547, 0.00846946905266, -0.0712961837584, -0.0145492066875, -0.0500842816529, -0.0983054852453, 0.00468721567813, 0.046197218323, 0.0678283204789, 0.0289070246952, 0.00861636145384, -0.0413792216054, 0.141661044492, -0.0129418319481, 0.0310767976189, -0.0827162212352, 0.0298130742284, happy
0.159434614119, 0.0311253252651, 0.0704010224372, -0.00337374521048, -0.0928862700436, -0.114817516275, 0.0166677534368, 0.0149156895701, 0.0400814152411, 0.0575975140699, -0.0587359472135, 0.036161047044, -0.0602943291661, 0.0420623322408, -0.102900950033, -0.0286672759829, -0.0597365999223, 0.0482454225576, 0.115458246053, 0.0280423713913, 0.0224531682222, -0.0705448983368, -0.0527169883112, -0.0320809566077, -0.0303940580627, 0.100924471892, -0.0234660060621, -0.016365427249, 0.0957336077527, 0.0465863290405, 0.0902764949255, -0.017526978208, 0.0323545786434, -0.0451692617396, 0.0130725824091, -0.072214781951, 0.0453304213607, -0.0471506829128, -0.00122239266699, -0.0261647256372, -0.00715982818905, -0.031656598815, -0.0362033648013, 0.0549599478731, -0.0197508879991, -0.00190572283842, -0.0351239378656, 0.0884494252167, -0.00183559593675, -0.0445545381609, neutral
-0.0682717962863, 0.0886993726673, 0.0454109033365, 0.0374253010998, -0.00693173888349, 0.0323382082906, 0.0402382151539, 0.10919568473, 0.0760544497457, -0.0150337237261, -0.167633118688, 0.0240383138101, 0.0363965330319, -0.0335459312566, -0.00282813350848, -0.00361658904446, -0.0317068292888, -0.07976469214, -0.0361073783421, 0.0363406761541, 0.0919356570955, 0.127132816008, -0.0520895064127, 0.0518000652549, -0.00266887265081, -0.0639065705995, -0.0190063848007, 0.0234532378349, 0.0771463148387, -0.0765144995499, 0.0859573402963, 0.0111674292994, 0.024092778192, 0.0208237273315, -0.137124354277, -0.0838464605611, -0.0478283102351, 0.0526734799441, 0.0243514077055, -0.00834746514743, -0.0982908510344, 0.115202304403, -0.0250269844394, -0.0271043252257, -0.0161972364735, -0.0633846270612, 0.0263492813619, 0.0935338015324, 0.0600849510437, 0.0768737488769, scared
0.0157091068332, -0.0566838590736, -0.0390365329894, -0.0150211522889, -0.016187883869, 0.0753927114833, -0.108935501676, 0.00597911231738, 0.078922483416, -0.0200596672147, 0.0386501810008, 0.116222357146, -0.0438102805298, -0.0215276795417, 0.00641993884705, 0.0469684975784, -0.031126548567, 0.0918926669473, -0.114215588579, 0.0297510163697, 0.11998408877, -0.0549867320225, 0.0447023354127, -0.0703608282698, -0.0226660821702, -0.0176897998314, -0.0248467632914, 0.0846375247769, 0.0466246249153, 0.0329990158458, -0.0148112144274, 0.0355288803701, -0.0169926256505, 0.0856945128326, -0.0103409359666, 0.015240851169, -0.0533517086144, 0.0337544415189, 0.130449613027, -0.0987046585766, -0.0469118142719, -0.0571549229762, -0.0488492505085, -0.0450456744491, -0.120564610487, -0.0364751920514, -0.0450022820635, 0.0318543213364, -0.158655505587, -0.157820092531, happy
-0.024008109389, -0.126349237753, 0.0537379909927, -0.0232273242959, 0.0195721404699, -0.0499248631456, 0.0161625375515, -0.110292864764, 0.01718940231, -0.0598839245595, -0.0846180834508, 0.0732104724, -0.126307875354, -0.0876798537071, 0.0045733115628, 0.073293844167, 0.182873743864, 0.0481901463598, -0.0358052209623, 0.029954296698, -0.094169315415, -0.0422489792039, -0.03919378989, -0.0963167534698, -0.00275786571006, -0.0817916842342, 0.0490853241372, 0.0291787555656, -0.0357005018636, -0.111483432389, 0.0159791928654, -0.00333558636791, 0.0557904466649, 0.045242849572, -0.0308808376126, 0.122229608673, -0.135784067121, -0.0671303129552, 0.11997463118, 0.0499477565624, 0.0158363336189, 0.0533368925434, 0.0288209577219, -0.0264761577515, -0.124657238078, -0.00211052938447, -0.0511082418265, 0.108454035936, -0.0526957172502, 0.125219525987, happy
0.0398419747454, 0.0225557516261, -0.0373048976148, -0.0297627618802, 0.0388083626056, 0.0793554617007, -0.060512644126, 0.0302106802464, 0.00632961983299, 0.0563876158083, 0.0670747483542, 0.101286496315, -0.110090737738, 0.0124559776812, -0.0142450655536, 0.0149071128059, -0.0479064359276, 0.0707743710385, -0.171373952181, 0.0195161056874, 0.0107376934196, 0.031395120311, -0.0283329609679, -0.0189630876347, 0.044622084472, 0.0989216295183, -0.0237577537867, -0.0729778827217, -0.0503837698426, -0.153614393791, -0.0186621008926, 0.234590052656, -0.0101225456165, -0.0183906694649, 0.11436451384, -0.168565701186, -0.127416682123, 0.0197067194989, -0.0388805859158, 0.0782117202259, -0.0690030261514, -0.0308475018097, 0.0462319421964, -0.0134189156453, 0.0974826365314, 0.135190817122, 0.0429118195542, 0.00410078212815, 0.119101643605, 0.102309155664, happy
-0.0815783713785, 0.0166655457908, -0.00698165216792, -0.146750869109, -0.0592398946657, -0.0684047649078, 0.000836530932596, -0.0118801973516, -0.049391171036, -0.0897893652857, 0.0503541091085, 0.0326279698096, 0.0929726519843, 0.0314245642829, -0.0271822350039, 0.00684054867373, -0.0535530140082, 0.0230671065025, -0.0196767215851, 0.0581828386965, -0.0397745671883, -0.0606914872361, -0.046478123627, 0.0310399712298, 0.0496397271874, 0.048293405743, -0.013905153157, -0.0433754141315, -0.124110908124, 0.0279282755208, -0.00521424556364, -0.0596206833158, -0.0334987220406, 0.0222500788895, -0.0181184866564, -0.0407858427905, 0.0359340602781, -0.0284027693069, 0.104515152624, 0.0491119569545, -0.110307440613, 0.0312503377242, -0.0367061598519, 0.0679908996976, -0.0611429874527, -0.0460458101641, 0.0586416605612, 0.0169009102292, 0.0655893314287, -0.0113142709777, neutral
-0.0090610436072, -0.107197863871, 0.0354120017819, 0.0165543561714, -0.0326470950928, 0.0381751473386, -0.00425017280201, -0.0566286906404, 0.112666020702, -0.0726304508127, -0.021939008027, 0.0232476311439, 0.0105618212073, 0.0100784592503, -0.132551172735, 0.0316954823043, -0.022369035071, 0.000270259856361, 0.0410698131487, -0.0228134336435, -0.0435804372978, 0.0638576567143, 0.0431888736934, 0.0353912639306, 0.0079160485297, 0.00174150019465, 0.0130673602587, -0.138511052497, -0.144387311642, -0.0657178473051, -0.00870869969218, 0.120301293461, 0.0713443283815, -0.026753822632, -0.0487822368346, 0.0214415007229, 0.046477819771, -0.0476808352126, -0.129917562665, -0.0439138632089, -0.0270597368379, 0.0441809171742, -0.0422023346366, -0.0403240736428, 0.000365630304627, -0.0273593745199, 0.0441918710177, -0.0166942811844, 0.0451821258533, -0.103254794137, neutral
-0.0504269592834, 0.129755467502, 0.0463604837982, 0.0635384895445, 0.0120735909968, 0.0336905507067, -0.0971855009704, -0.071414915107, 0.0505579936617, 0.0748630505648, 0.0202607423285, 0.0737531646378, 0.127093145893, 0.0298499868394, 0.0295420401779, -0.053305878623, 0.0625217692132, 0.162848713046, 0.0625961702574, -0.0704754812789, -0.0923250437566, 0.0844044650037, 0.0240433824281, 0.0117288065764, -0.0736818420853, -0.0126982857039, -0.0109838215558, -0.105364617542, 0.192941628116, -0.0899520319561, 0.00646813247614, -0.0339953255927, -0.120994568571, 0.00691593444044, -0.107406436572, 0.0358493662714, -0.089653907444, -0.0253730811521, 0.0375573098388, 0.0445689143173, -0.0660490647794, 0.0793475067307, -0.035234947796, 0.0868843189133, -0.0573827284017, 0.0261427315703, 0.00516238150189, -0.0700997523053, 0.0386931999068, -0.0251742039856, neutral
0.138693523762, 0.0880375078082, -0.0488273370075, 0.0161335713167, 0.0673761148897, -0.0773289232041, 0.0292916127744, 0.0177568583517, -0.0938817335571, -0.0715596700617, -0.0384572349754, -0.0379008118206, 0.0765290548664, -0.0704573591324, -0.0203239189982, -0.017157529025, 0.0980466309835, -0.0877987613708, 0.0635664095991, -0.0172861353829, -0.0476055687658, -0.0424834470788, 0.0725389983717, -0.0846016363477, -0.0449175254673, 0.0159920321787, -0.166130465868, -0.0174035396955, 0.0288353989449, 0.0503443400251, 0.0586557378457, -0.0289578104032, 0.0243642838467, -0.0921605961313, 0.110391840318, 0.0473121552952, -0.0935702461021, 0.0351958220062, 0.0182464639427, 0.108770828078, -0.141214584458, 0.0739079181228, 0.0107611549679, -0.0237269922903, 0.107351153175, 0.087202501364, -0.0814763137796, 0.262967040142, 0.16062037073, -0.105711229112, disgusted
