@RELATION emotion

@ATTRIBUTE Dimension_0 CONTINUOUS
@ATTRIBUTE Dimension_1 CONTINUOUS
@ATTRIBUTE Dimension_2 CONTINUOUS
@ATTRIBUTE Dimension_3 CONTINUOUS
@ATTRIBUTE Dimension_4 CONTINUOUS
@ATTRIBUTE Emotion {happy, sad, angry, surprised, scared, disgusted, neutral}

@DATA
0.0101945610343, -0.0474173733733, 0.077623756327, -0.152668086503, 0.0605661089509, happy
-0.0698501399276, 0.136612101727, -0.0745964832885, -0.0217557817012, 0.139921220444, neutral
0.0825326806961, 0.037272377102, 0.0283521479473, 0.0198148005903, 0.00443945325459, scared
-0.0625937495725, -0.0234237576037, -0.024721882098, -0.0640295482321, -0.11261840829, happy
-0.041812251066, -0.0225927877312, 0.13594661892, -0.057566519834, 0.0784868105361, happy
-0.0243290092175, -0.0185290862184, -0.0488721979073, -0.0419681620638, -0.112110176003, happy
0.100727697543, 0.0362236031617, -0.0146105567791, -0.00647604389837, 0.0253669483182, neutral
-0.0511592735946, -0.00554464383707, 0.0864781363044, -0.0226505194475, 0.043753096189, neutral
0.0751683247744, 0.0258062243587, -0.0537618886645, -0.00349762236757, -0.0879523222235, neutral
-0.0402084585641, -0.0484079837985, -0.112284061614, 0.0525284176297, 0.00879902185357, disgusted
-0.0372700867475, -0.00444869281459, 0.140730240194, -0.0397193568664, 0.0616369008957, happy
-0.0978054770567, -0.0372360317149, 0.104162115397, 0.0402409769482, -0.0151564634325, sad
0.096943301337, 0.0570571040981, -0.0011301720374, -0.0195733599075, 0.010852474403, neutral
0.01014187006, -0.0293091662586, 0.00705560081651, -0.181700026288, -0.027374469037, neutral
-0.0890565999619, -0.0394200992832, 0.0650763477593, -0.0359445724339, 0.0535973622623, scared
-0.0884495673021, 0.0865052605208, -0.0472038654391, 0.125055059328, 0.0354707074654, disgusted
-0.0526543803858, -0.0611458298907, -0.0202168410712, 0.00998227728239, -0.0980078450013, neutral
-0.00895804267823, -0.0666303925609, 0.102813326569, -0.0666959401438, 0.0319095099448, disgusted
-0.0151830460716, 0.00176424860361, -0.0232033245448, -0.122202967827, -0.0510842913327, surprised
-0.0492689788253, -0.0437198752812, 0.0680249252407, 0.0381349187354, 0.0806540107787, neutral
0.089624748794, 0.030912112114, 0.000938104046305, -0.0744515694264, -0.0306132124512, happy
-0.0968914319587, 0.114428461437, -0.0629173529943, 0.110583368585, 0.069150876984, scared
-0.0195205848022, 0.0064226116953, -0.0261158761142, -0.0946024903378, -0.0886241261637, surprised
-0.0759286917517, -0.0261724657704, -0.103503187363, -0.0372991404005, -0.139206708952, surprised
0.0916094928738, 0.0540898049158, 0.02467702115, -0.0205099910879, -0.0666332175117, surprised
-0.0373631287303, -0.0971955498953, 0.085929656321, -0.00937736980223, 0.100614521837, happy
0.10001821673, 0.0511712295724, -0.0251330901347, -0.00973094492099, 0.0246191817213, sad
0.0489669707343, -0.153109580708, -0.102648511524, 0.0422891438604, 0.0950585674535, disgusted
0.0844865886403, 0.0566946964839, 0.0592075759311, 0.01714884377, -0.0143655871457, sad
-0.0886959385969, 0.0873463003393, -0.0250041990905, 0.0798063018763, 0.0805545501077, angry
-0.070096247069, -0.097049667449, -0.118770567599, -0.00616276488404, -0.0760808458561, sad
-0.0984331363678, 0.145886557617, -0.0637912534952, 0.00475946618902, 0.0513862754423, surprised
0.0665362980339, 0.0632876185012, -0.0720520181069, 0.00975608861594, -0.0931814622464, surprised
-0.010254462679, -0.063301795163, 0.0367589688318, -0.103249894328, 0.0549476840342, scared
0.018163772199, -0.0246097776918, 0.0251935333363, -0.171853530795, -0.0574753266165, neutral
