@RELATION emotion

@ATTRIBUTE Dimension_0 CONTINUOUS
@ATTRIBUTE Dimension_1 CONTINUOUS
@ATTRIBUTE Dimension_2 CONTINUOUS
@ATTRIBUTE Dimension_3 CONTINUOUS
@ATTRIBUTE Dimension_4 CONTINUOUS
@ATTRIBUTE Emotion {happy, sad, angry, surprised, scared, disgusted, neutral}

@DATA
0.0924108148485, 0.0350848225939, 0.0477556055804, 0.0806737667178, 0.0195319844837, neutral
-0.102475932347, -0.00293656658389, -0.0659666253551, -0.0193913242008, -0.0336469145262, neutral
0.0688061339746, -0.0376150295246, 0.0562275247031, 0.0503480887769, -0.161712775461, angry
0.0642210176649, 0.0801899554327, -0.122478444041, 0.117932653386, -0.0659885560056, neutral
-0.0264433017558, -0.0838722089154, 0.0471999902083, 0.0484137599462, 0.0272457241181, sad
-0.00272798865933, 0.0542923416326, -0.0973953134217, -0.0781844656345, 0.155567676628, sad
-0.0787385928248, -0.0133555963728, -0.0795127238222, -0.010119616647, 0.0706656001548, angry
0.030432752412, 0.0807454343846, -0.13715439411, -0.0750609563296, 0.106240227192, angry
-0.0832537942287, -0.0279976811388, -0.0036409888281, -0.0333551073772, -0.0654980937672, angry
-0.0656341649058, -0.0831946169671, -0.00281211266921, 0.035810564978, 0.00149840842499, neutral
0.0742984016616, 0.0181189784504, 0.126772094215, -0.0184973239591, 0.0830586306175, angry
-0.0529605539555, -0.0984006556622, -0.0644439600164, -0.0749076059315, -0.0836715482426, happy
-0.0791088289115, -0.0467687726688, -0.0329191975646, -0.0441846382346, 0.0921226970216, happy
0.0159505080233, -0.0946330661322, 0.0781772758827, -0.0629076525459, 0.0016035415052, angry
-0.141550187666, 0.131593469468, -0.0420905468534, -0.0284593208414, 0.00487206251712, angry
-0.102017025276, -0.0656165704939, -0.0116741654416, -0.0189562074059, -0.0818624446248, angry
0.00903385812073, -0.107219372892, -0.0690466294633, -0.0775842664026, -0.0676990660283, angry
0.100006974667, 0.0579372882768, -0.0507056526161, -0.0508723070411, -0.0152189120705, happy
0.0320803201333, 0.0250966863207, -0.00511618025738, -0.0804120714424, -0.0365018337468, angry
-0.118835592912, 0.121832129396, 0.0407903638587, -0.0483824062526, -0.0211430480277, sad
0.0821864825776, 0.0122434051701, 0.0917302143852, 0.047211320649, -0.17793159681, sad
0.104811793573, 0.0220922061451, 0.0358501752089, -0.0407964027469, -0.0379412925807, angry
0.100953200456, 0.0634374592543, -0.0197895123574, -0.079157515272, -0.0615526582015, neutral
-0.0502376269424, -0.0844234050101, 0.0603398054325, 0.125151877153, 0.065526559669, happy
0.0863451746622, 0.0285857750808, 0.0294941270135, 0.107576554415, -0.0331556437885, sad
-0.129292853297, 0.148201350538, 0.066352771007, -0.0341435224972, -0.0902553058479, neutral
0.0859857057446, 0.0184558452833, 0.0256475979914, 0.087524354207, 0.033587734706, neutral
0.0545723726331, 0.0491244942096, -0.0463865260592, 0.184798125492, -0.021181242235, angry
-0.11657903229, 0.153252545977, 0.0693220461348, 0.0497279191412, 0.005755088077, angry
0.0922532955555, 0.0277451658844, -0.0314067220583, 0.193939002768, -0.10371146091, angry
-0.041957933145, -0.0873921591435, 0.0303280061265, 0.0575929038948, 0.0476359239751, angry
0.097001205886, 0.0531373332159, -0.108793691596, 0.0375553513849, 0.220927062054, neutral
0.077548276792, 0.00318961356176, 0.0826934077059, 0.0456381150234, 0.0209109163786, angry
-0.0942552882639, -0.0125621255777, -0.086940108779, -0.0467701225454, 0.102488686462, neutral
-0.156780644683, 0.152260051204, 0.0089426062109, -0.0501249785995, 0.00125042699262, neutral
-0.0310999605475, -0.087071963502, -0.0508692136742, 0.0881763020853, -0.0497396480599, neutral
0.0668446747109, 0.0639325302986, -0.117442291169, -0.00434131944468, 0.163408620611, angry
0.0512843632451, -0.0207287755761, 0.0394995701357, -0.0234774917568, 0.111308247322, neutral
-0.0572948529003, -0.0858798660135, 0.0610158854735, 0.118037518187, 0.0355319394516, neutral
-0.0473383881806, -0.118738146771, 0.112065925791, 0.0469328915771, 0.128548871346, angry
0.099580251923, 0.0502600175642, 0.0374438567643, -0.0771094324745, -0.0535618746591, neutral
0.0929661136298, 0.0490026100377, -0.097975650642, 0.0112320066433, 0.186881656359, sad
-0.0863860448467, 0.00493066373822, 0.000861719043611, -0.0477486588902, -0.0329008957593, neutral
0.0926101768416, -0.0294467909632, 0.033527289146, -0.200109895753, -0.164388358679, angry
0.101660144683, -0.0249549433686, -0.0121769559824, -0.0688765114037, 0.00608186567011, sad
0.0551208158396, -0.00320286743211, 0.00533912385374, -0.140730247887, 0.133628417621, sad
-0.0648036490215, -0.108738675443, -0.00197834670101, 0.00442543135278, -0.0154057390362, sad
0.060006762636, 0.0507029861424, -0.132125745511, 0.0756582044873, -0.0700949355982, angry
0.0487957811708, 0.0652289853759, -0.0610757464867, 0.131419574682, -0.000751532043665, sad
0.085611686782, 0.0484825732865, 0.108067435723, -0.00853915273355, 0.0485776039396, sad
-0.054833222536, -0.0814111847567, 0.0158465142849, -0.00718630887107, 0.0196134059342, neutral
-0.0145950670495, -0.123074522202, 0.00313356719449, -0.0625495622138, -0.0382918044852, neutral
-0.0980290418466, -0.00270165891859, -0.08854032043, -0.0227471166572, 0.0922544324701, angry
-0.0610593096094, -0.0957144902507, 0.0227740988607, 0.0351821490871, -0.00663244072489, sad
-0.0725021469965, -0.0541414459598, -0.0207674691093, 0.0935602733465, -0.0604875865057, happy
-0.0844422212007, -0.0137858924895, -0.0629780518147, -0.0410095821291, 0.113639417521, angry
-0.0281267341532, -0.0459569277577, -0.112663967454, 0.0129527178612, -0.0109334762211, angry
0.0807449262499, 0.0501402456638, 0.112212030464, -0.0504979021079, 0.0642273701954, neutral
-0.110150677164, 0.156532751724, 0.150231451497, 0.0285944240718, -0.00784950594202, sad
0.0966451413654, 0.0171783616179, -0.0233326038273, 0.155124965494, -0.0900057595562, sad
0.00388678509012, 0.0489771878761, -0.191431426167, 0.00112360853157, -0.0106659797086, happy
0.0291179994563, -0.119975553518, 0.0495683983235, -0.0418751480375, -0.00605987481458, sad
-0.0027414825563, -0.143198212192, 0.0164150122471, -0.0617067278332, -0.0388768188193, happy
0.0839990613539, 0.0106755687957, 0.0343289233395, -0.0653281957142, 0.0852807274045, happy
0.0708633884032, 0.0486860248223, -0.103451493378, 0.00891649911887, 0.0292300439496, angry
-0.0404219907339, -0.100813735094, 0.0743878675173, -0.0654019711544, 0.0693618504873, sad
-0.100629486087, -0.0235881728618, -0.0822449280203, -0.00835410540259, 0.0118951114105, sad
0.0205646554762, 0.0534851373597, -0.0959012971363, 0.0264308387989, -0.0567397455458, neutral
0.0214627201741, -0.0887447193942, 0.0190062931022, -0.0089098671834, -0.0798908459177, happy
0.0954380390086, 0.0273606137455, 0.0486641800719, 0.126103873463, 0.0752975766131, happy
0.0466155769876, 0.0526249304696, -0.0429282900764, 0.186753695691, 0.00894173701521, happy
-0.0624770071714, -0.0372594528203, 0.0623314615247, 0.0419624399244, 0.0352777705698, angry
0.0062219988941, 0.0317962103369, -0.17572044682, -0.00154877081613, -0.0617307725332, sad
-0.126051210699, 0.17044279386, 0.119544646279, -0.0164542233185, -0.0399729832373, happy
-0.0457896230871, -0.0726058212137, 0.0213852959462, 0.00587943696465, 0.102957504483, happy
-0.0589053538841, -0.10537394291, -0.0222762762351, -0.0226678323486, 0.012323999456, neutral
0.000265942970828, -0.154390399698, 0.0546171282, -0.0738827395816, -0.0297443060027, happy
0.0449746091125, -0.0557009458691, 0.0290201921603, -0.147791782577, -0.0750245884864, happy
0.111486808464, -0.0650405361511, -0.00534605329339, -0.0937462539885, 0.0185736289094, angry
0.00752876720964, -0.0447147810432, -0.0223311700059, -0.00753726083352, -0.0830014836922, neutral
-0.0463132089365, -0.104721207219, 0.0814958844733, -0.086159103146, 0.0621722987818, angry
-0.0951652080366, 0.00973344408647, -0.109633211504, 0.00252582503479, -0.0167302889768, neutral
0.0546536816051, 0.0243797644253, -0.0396810827089, -0.0143554538846, -0.0372164479477, angry
0.0898297587643, 0.00931400618305, -0.019789294225, -0.236149796165, -0.12557226353, sad
0.00735054156557, -0.0793138059438, 0.0287533791134, -0.0644618098065, -0.0148318632468, sad
-0.100718583139, -0.00338959586643, -0.0542152032636, -0.0283299558006, -0.033020433208, sad
0.109204848895, 0.049485944094, 0.0235953650649, -0.0354749630671, -0.0447255332384, sad
0.101108804821, 0.0582723253872, -0.11193949755, 0.0339585476864, 0.233263134933, happy
-0.0570668686823, -0.14745425938, 0.131629008427, 0.0816764509308, 0.127588381632, neutral
-0.136624759174, 0.151658708159, -0.0466283353157, -0.050350873206, -0.0280201884086, angry
0.0574585591817, 0.0653528224861, -0.0143519426539, 0.0628507159266, -0.0989121000221, angry
-0.0978637443172, 0.113663443673, 0.0123380994641, -0.107200142393, 0.0657881821231, happy
0.0975075251423, 0.00166088973734, 0.0735557416458, 0.0351401429974, -0.0799516331712, happy
0.0214975230337, 0.0474586197829, -0.152594964584, -0.0131330972208, -0.080215098767, angry
0.0892221386617, 0.0131158298859, 0.00377288591619, -0.186299541192, -0.112282739212, happy
0.0668644971976, 0.0339872640135, 0.123226875416, 0.00220498025825, 0.0431055757785, angry
-0.095647650561, -0.040643756829, -0.0694114301731, 0.0961339738955, -0.0117046821401, angry
0.0615468066031, 0.0595102842516, 0.131025143465, -0.0283732004136, 0.0472006662157, happy
