@RELATION emotion

@ATTRIBUTE Dimension_0 CONTINUOUS
@ATTRIBUTE Dimension_1 CONTINUOUS
@ATTRIBUTE Dimension_2 CONTINUOUS
@ATTRIBUTE Dimension_3 CONTINUOUS
@ATTRIBUTE Dimension_4 CONTINUOUS
@ATTRIBUTE Dimension_5 CONTINUOUS
@ATTRIBUTE Dimension_6 CONTINUOUS
@ATTRIBUTE Dimension_7 CONTINUOUS
@ATTRIBUTE Dimension_8 CONTINUOUS
@ATTRIBUTE Dimension_9 CONTINUOUS
@ATTRIBUTE Dimension_10 CONTINUOUS
@ATTRIBUTE Dimension_11 CONTINUOUS
@ATTRIBUTE Dimension_12 CONTINUOUS
@ATTRIBUTE Dimension_13 CONTINUOUS
@ATTRIBUTE Dimension_14 CONTINUOUS
@ATTRIBUTE Dimension_15 CONTINUOUS
@ATTRIBUTE Dimension_16 CONTINUOUS
@ATTRIBUTE Dimension_17 CONTINUOUS
@ATTRIBUTE Dimension_18 CONTINUOUS
@ATTRIBUTE Dimension_19 CONTINUOUS
@ATTRIBUTE Dimension_20 CONTINUOUS
@ATTRIBUTE Dimension_21 CONTINUOUS
@ATTRIBUTE Dimension_22 CONTINUOUS
@ATTRIBUTE Dimension_23 CONTINUOUS
@ATTRIBUTE Dimension_24 CONTINUOUS
@ATTRIBUTE Dimension_25 CONTINUOUS
@ATTRIBUTE Dimension_26 CONTINUOUS
@ATTRIBUTE Dimension_27 CONTINUOUS
@ATTRIBUTE Dimension_28 CONTINUOUS
@ATTRIBUTE Dimension_29 CONTINUOUS
@ATTRIBUTE Dimension_30 CONTINUOUS
@ATTRIBUTE Dimension_31 CONTINUOUS
@ATTRIBUTE Dimension_32 CONTINUOUS
@ATTRIBUTE Dimension_33 CONTINUOUS
@ATTRIBUTE Dimension_34 CONTINUOUS
@ATTRIBUTE Dimension_35 CONTINUOUS
@ATTRIBUTE Dimension_36 CONTINUOUS
@ATTRIBUTE Dimension_37 CONTINUOUS
@ATTRIBUTE Dimension_38 CONTINUOUS
@ATTRIBUTE Dimension_39 CONTINUOUS
@ATTRIBUTE Dimension_40 CONTINUOUS
@ATTRIBUTE Dimension_41 CONTINUOUS
@ATTRIBUTE Dimension_42 CONTINUOUS
@ATTRIBUTE Dimension_43 CONTINUOUS
@ATTRIBUTE Dimension_44 CONTINUOUS
@ATTRIBUTE Dimension_45 CONTINUOUS
@ATTRIBUTE Dimension_46 CONTINUOUS
@ATTRIBUTE Dimension_47 CONTINUOUS
@ATTRIBUTE Dimension_48 CONTINUOUS
@ATTRIBUTE Dimension_49 CONTINUOUS
@ATTRIBUTE Emotion {happy, sad, angry, surprised, scared, disgusted, neutral}

@DATA
-0.0604436710234, 0.00255577628233, -0.0166855682875, 0.0428032238175, 0.104297906601, -0.0449812753229, -0.0161651083997, -0.00114438176931, -0.0216722507281, 0.0348806001624, 0.00100990569663, 0.0581042541397, -0.0364277335781, -0.0336874223577, -0.00499006013849, -0.025759082324, 0.0373300432255, -0.0309226699541, 0.0280443549943, -0.0193964835204, 0.0162846303386, 0.001421072347, -0.00666523660583, 0.0231205577989, 0.0749639373614, -0.0640077378372, 0.00159609780274, 0.117709146343, 0.00112856383185, -0.0271350862721, 0.0351724557723, 0.028260177663, -0.0161972843584, 0.0687377058538, 0.0588898850675, 0.0210667590959, -0.0205608880857, 0.0172832339791, 0.0270945180961, 0.0324503643008, 0.00326261709858, -0.0136347154581, -0.051140275596, 0.0724277237844, -0.0158062775516, -0.0240732025468, -0.0105128299286, -0.0463511995826, -0.00645070504775, -0.0109743553473, happy
0.0229219736914, -0.0473420421622, 0.02885453964, 0.000649654147762, -0.00648117976813, -0.000450013811403, -0.0374403841904, -0.0529720176309, 0.0191983766006, -0.0105860049095, -0.0159211539204, 0.000547896457926, 0.0487659825375, -0.0363451721162, -0.00368342541035, -0.0154728418411, 0.0156736806155, -0.0330083768516, -0.0561425743548, 0.00170873107357, 0.0725551599581, -0.0692014206786, 0.00681460061247, 0.0206340101321, 0.0103368831159, 0.0244980280598, -0.0110925979833, 0.00390697626419, 0.111467759279, 0.0560830586525, 0.0217164588958, 0.064345210458, -0.038142883699, -0.075386763752, 0.0467870863834, 0.0834966368754, -0.00299917855445, 0.0595755353065, -0.00803587637749, -0.0508093672438, -0.0350317773731, -0.019867457738, -0.0323744047651, -0.0431838664906, -0.0305844273562, 0.00450229468512, -0.0578872743537, 0.0441082335903, 0.0175548852973, -0.00088135725619, happy
-0.00242882194333, -0.00749726305846, 0.00318966275719, -0.0255570120105, 0.0205864615683, 0.0225030897167, -0.00399943842821, 0.00581988036648, 0.050869747143, -0.0643715601933, 0.0403452524764, 0.0357008120669, -0.00209323639236, -0.0145273594108, 0.0285106146491, -0.0993204630695, -0.0527130093497, -0.0452781522399, 0.0116270175529, -0.0128864674865, -0.000685892784855, 0.0184380276332, -0.0302922972261, 0.0587526783606, -0.00288668264676, 0.0731183040655, -0.0158302456424, -0.018094898138, 0.00654726498963, 0.0219169459204, -0.0375402979748, -0.0100429097803, -0.0264844740945, 0.0647606665411, 0.0317588340465, 0.0360700660068, -0.0114841668047, 0.0475227986369, -0.0409477161936, -0.00221747423666, -0.0268011798821, -0.0291757359836, 0.0215905291803, -0.00567843935022, -0.0204891707485, 0.0578722040104, -0.0322152880733, -0.0429176426088, -0.00608703435098, -0.0231034084245, disgusted
-0.058043419405, -0.0154650383305, 0.0646471397465, -0.0577888474387, 0.0357767230818, -0.020555575717, -0.0297439125305, 0.0166538055471, 0.0165165619258, 0.00411927203867, 0.0399918859113, 0.0414527361468, 0.00700218011361, 0.108453433096, -0.00404345691944, 0.102964913419, -0.0681795996227, 0.077111173255, -0.0395331980189, -0.0317986029144, 0.0247898609787, 0.0480211897778, -0.070816549315, -0.0605590157576, 0.0747176459451, -0.00631168651435, 0.0313342424878, -0.0224429317658, 0.0387690078226, 0.0302984481784, -0.0214862984226, -0.0491505985067, -0.0137765192669, -0.0104373985968, 0.0778004996771, -0.022604336193, -0.0140289757789, -0.0451954127216, 0.0266135793503, -0.00443903713935, -0.0427324099682, -0.0199229269207, 0.0561116335215, -0.0609764673243, -0.0382048084274, 0.0367939959713, -0.00226292076067, 0.00263150008375, 0.0131810639134, 0.0173518279626, scared
-0.017963631787, 0.0266064303173, -0.0343781517862, 0.0105435783196, 0.0112928039127, -0.00772181158138, 0.00524128345155, 0.0116421801668, 0.0158446019584, 0.0232943524887, -0.0162938913867, -0.0446214598678, 0.0134122602191, -0.0680051393272, -0.033694083676, -0.0156530620431, -0.00760250149829, 0.0159383397791, 0.0368034882003, -0.0248666184314, -0.0182613694938, -0.026418291846, 0.030590149931, -0.0967368761663, 0.0367817849022, 0.06700140291, -0.0476516024813, -0.0122726717609, 0.0226146155985, 0.0223041205373, 0.0137980778343, -0.00328154053882, 0.0168983396438, 0.0294106465855, 0.0797965089748, 0.00688029427934, -0.0128748850694, 0.00154253041157, 0.000764952706132, 0.0413557522243, -0.000719829683858, 0.00227830437807, 0.112383951135, -0.00411767254985, 0.0210010913195, 0.0696379915291, -0.0253476270585, 0.0208157911224, 0.0172859092667, 0.0124208695293, surprised
-0.0212396076453, 0.0436541745189, -0.0585754922163, -0.063462280849, -0.0101265865283, -0.052249746785, -0.026105858836, -0.0748060237508, 0.00256034276802, 0.0709773439872, -0.0139354949282, -0.0386655784031, 0.149982873033, 0.00901984600496, 0.0120233650294, -0.0754050030265, -0.0327365223084, 0.00544517273287, 0.0069871330657, 0.0455885261189, -0.0487783450299, 0.105081167788, -0.027896445612, -0.086151115936, -0.0012640053887, -0.0507081525258, -0.0109383634948, -0.000329759701003, 0.0115996339864, 0.00829360946889, -0.0314625066867, 0.0135616854461, -0.0307379134039, -0.010250805627, -0.0850464337728, 0.0739261877326, -0.088253158684, 0.0430260096558, -0.00473245733832, 0.0174502582596, -0.0456601566894, 0.080486289257, 0.0374016632205, 0.0295451930422, -0.0575630587587, 0.00173253995801, -0.0206872142246, -0.0434409204864, -0.0222753102172, -0.0789874659263, scared
0.065946086216, -0.0322555545239, 0.00983039931817, -0.00674530600892, -0.00805769047008, -0.0571480938894, 0.0320946827129, 0.000331948620172, -0.0200151398774, 0.0104689201538, -0.00926970672625, 0.00553377625646, -0.0151913841126, 0.00422258728869, 0.00549033022731, 0.00829501974487, 0.00710512476874, -0.00593547378558, 0.00902682805585, 0.0242235433371, 0.0210937059585, -0.00706167996547, 0.00929105226938, -0.0142658651709, 0.0168837781509, 0.00467297489379, -0.026062369005, -0.0322498023262, 0.0590396121319, -0.00266520890066, 0.0267537789326, 0.0231158143854, -0.0843935902409, 0.0868177144498, -0.0469051860724, -0.00694283615336, 0.0424632544988, -0.0292238308614, 0.00117654793778, -0.0227042441614, -0.020943768371, -0.0403827181823, 0.0540845512419, -0.00913931241067, -0.0297814322539, -0.0609054480082, -0.0532329542357, 0.00629601310382, -0.0197551023141, -0.00336268245725, neutral
0.0407551693467, -0.0644064392106, 0.0161067447612, -0.0176939729074, -0.00966541222647, -0.0366563348006, -0.00522116347716, -0.0557703838616, 0.0153556721316, 0.029025558347, -0.01567633644, 0.0131255945631, 0.00420128292498, -0.0754829063, -0.0441165458154, 0.000679522647909, 0.019637939932, -0.0551049634747, -0.202127945489, -0.079386358167, -0.0983543719036, -0.0917902988582, -0.0934905227003, 0.00351124358079, 0.0211149703632, -0.00400304643188, 0.0636634092488, -0.0339917146249, -2.68803099372e-05, -0.0581958437143, 0.00828538174236, -0.063843611459, -3.83870791572e-05, 0.0345987250007, -0.0151469253538, 0.0672625221472, 0.0330728269129, 0.0615077244813, -0.0433310757182, 0.062621665918, -0.0596490034537, -0.0508826192074, 0.0264418198124, -6.18883441209e-05, 0.0513144688537, 0.0348099611279, 0.116688646032, 0.0153777890588, -0.0304913214241, -0.050169578203, happy
0.0570135397727, -0.0318312420959, 0.000313421357577, -0.00315955174704, 0.00574007991555, -0.115070260604, 0.0933680817671, 0.0709379949144, -0.00230523566319, -0.0172081347809, -0.0150732393535, 0.00280238561587, 0.0479757428127, -0.0110232168071, 0.0273805638634, 0.00763911862784, -0.0094085414122, 0.0481724310215, 0.0370487037202, -0.034233042384, 0.0429767399622, 0.0183342334192, 0.0238746646056, 0.0340455534071, -0.0475363223131, -0.0202187944494, 0.0322461831479, 0.00608165515538, 0.0186855846032, -0.0104161165887, -0.0195727124083, 0.0163061856842, 0.0157133620811, -0.0297561125891, 0.0398831626754, 0.0142143038156, -0.0305742631766, 0.0196725593736, 0.0042185835502, -0.027614459654, -0.0108345854237, 0.00815734511023, -0.0161479978598, 0.000752125207168, 0.0400172632667, 0.0451730914248, 0.0265954814327, 0.0168140270037, 0.00304019989383, -0.0547170944489, disgusted
0.0139710813715, -0.0118875932902, -0.00441245933369, 0.000925426678887, -0.0491362529048, -0.00667605054554, -0.00651514634087, -0.0192532670781, -0.0137145740452, 0.00655445864309, -0.0234771657117, 0.00533016329314, -0.0258115756053, 0.0470519452928, 0.0240212358255, 0.00765940686719, 0.0530525662172, -0.00314216092317, 0.00526358073398, 0.0149384482426, 0.0384347479121, -0.0432552072955, 0.00421319839513, -0.000414427222901, -0.00664419447937, -0.0499236306011, -0.0319771763887, -0.00906751318939, 0.0688408065427, -0.022629689982, -0.0106961960381, -0.025776370123, -0.0108220812035, 0.0239582431736, -0.0300463056051, -0.0664999059755, 0.0076726012573, 0.0156611874862, 0.0117859009263, 0.0990616514612, -0.0590444171512, -0.0377748405103, 0.0332693388285, 0.0357708771313, 0.0101581992821, 0.0164354208678, 0.0229532316978, -0.0238470120894, -0.0268271900139, -0.0434369190215, disgusted
