@RELATION emotion

@ATTRIBUTE Dimension_0 CONTINUOUS
@ATTRIBUTE Dimension_1 CONTINUOUS
@ATTRIBUTE Dimension_2 CONTINUOUS
@ATTRIBUTE Dimension_3 CONTINUOUS
@ATTRIBUTE Dimension_4 CONTINUOUS
@ATTRIBUTE Dimension_5 CONTINUOUS
@ATTRIBUTE Dimension_6 CONTINUOUS
@ATTRIBUTE Dimension_7 CONTINUOUS
@ATTRIBUTE Dimension_8 CONTINUOUS
@ATTRIBUTE Dimension_9 CONTINUOUS
@ATTRIBUTE Dimension_10 CONTINUOUS
@ATTRIBUTE Dimension_11 CONTINUOUS
@ATTRIBUTE Dimension_12 CONTINUOUS
@ATTRIBUTE Dimension_13 CONTINUOUS
@ATTRIBUTE Dimension_14 CONTINUOUS
@ATTRIBUTE Dimension_15 CONTINUOUS
@ATTRIBUTE Dimension_16 CONTINUOUS
@ATTRIBUTE Dimension_17 CONTINUOUS
@ATTRIBUTE Dimension_18 CONTINUOUS
@ATTRIBUTE Dimension_19 CONTINUOUS
@ATTRIBUTE Dimension_20 CONTINUOUS
@ATTRIBUTE Dimension_21 CONTINUOUS
@ATTRIBUTE Dimension_22 CONTINUOUS
@ATTRIBUTE Dimension_23 CONTINUOUS
@ATTRIBUTE Dimension_24 CONTINUOUS
@ATTRIBUTE Dimension_25 CONTINUOUS
@ATTRIBUTE Dimension_26 CONTINUOUS
@ATTRIBUTE Dimension_27 CONTINUOUS
@ATTRIBUTE Dimension_28 CONTINUOUS
@ATTRIBUTE Dimension_29 CONTINUOUS
@ATTRIBUTE Dimension_30 CONTINUOUS
@ATTRIBUTE Dimension_31 CONTINUOUS
@ATTRIBUTE Dimension_32 CONTINUOUS
@ATTRIBUTE Dimension_33 CONTINUOUS
@ATTRIBUTE Dimension_34 CONTINUOUS
@ATTRIBUTE Dimension_35 CONTINUOUS
@ATTRIBUTE Dimension_36 CONTINUOUS
@ATTRIBUTE Dimension_37 CONTINUOUS
@ATTRIBUTE Dimension_38 CONTINUOUS
@ATTRIBUTE Dimension_39 CONTINUOUS
@ATTRIBUTE Dimension_40 CONTINUOUS
@ATTRIBUTE Dimension_41 CONTINUOUS
@ATTRIBUTE Dimension_42 CONTINUOUS
@ATTRIBUTE Dimension_43 CONTINUOUS
@ATTRIBUTE Dimension_44 CONTINUOUS
@ATTRIBUTE Dimension_45 CONTINUOUS
@ATTRIBUTE Dimension_46 CONTINUOUS
@ATTRIBUTE Dimension_47 CONTINUOUS
@ATTRIBUTE Dimension_48 CONTINUOUS
@ATTRIBUTE Dimension_49 CONTINUOUS
@ATTRIBUTE Dimension_50 CONTINUOUS
@ATTRIBUTE Dimension_51 CONTINUOUS
@ATTRIBUTE Dimension_52 CONTINUOUS
@ATTRIBUTE Dimension_53 CONTINUOUS
@ATTRIBUTE Dimension_54 CONTINUOUS
@ATTRIBUTE Dimension_55 CONTINUOUS
@ATTRIBUTE Dimension_56 CONTINUOUS
@ATTRIBUTE Dimension_57 CONTINUOUS
@ATTRIBUTE Dimension_58 CONTINUOUS
@ATTRIBUTE Dimension_59 CONTINUOUS
@ATTRIBUTE Dimension_60 CONTINUOUS
@ATTRIBUTE Dimension_61 CONTINUOUS
@ATTRIBUTE Dimension_62 CONTINUOUS
@ATTRIBUTE Dimension_63 CONTINUOUS
@ATTRIBUTE Dimension_64 CONTINUOUS
@ATTRIBUTE Dimension_65 CONTINUOUS
@ATTRIBUTE Dimension_66 CONTINUOUS
@ATTRIBUTE Dimension_67 CONTINUOUS
@ATTRIBUTE Dimension_68 CONTINUOUS
@ATTRIBUTE Dimension_69 CONTINUOUS
@ATTRIBUTE Dimension_70 CONTINUOUS
@ATTRIBUTE Dimension_71 CONTINUOUS
@ATTRIBUTE Dimension_72 CONTINUOUS
@ATTRIBUTE Dimension_73 CONTINUOUS
@ATTRIBUTE Dimension_74 CONTINUOUS
@ATTRIBUTE Dimension_75 CONTINUOUS
@ATTRIBUTE Dimension_76 CONTINUOUS
@ATTRIBUTE Dimension_77 CONTINUOUS
@ATTRIBUTE Dimension_78 CONTINUOUS
@ATTRIBUTE Dimension_79 CONTINUOUS
@ATTRIBUTE Dimension_80 CONTINUOUS
@ATTRIBUTE Dimension_81 CONTINUOUS
@ATTRIBUTE Dimension_82 CONTINUOUS
@ATTRIBUTE Dimension_83 CONTINUOUS
@ATTRIBUTE Dimension_84 CONTINUOUS
@ATTRIBUTE Dimension_85 CONTINUOUS
@ATTRIBUTE Dimension_86 CONTINUOUS
@ATTRIBUTE Dimension_87 CONTINUOUS
@ATTRIBUTE Dimension_88 CONTINUOUS
@ATTRIBUTE Dimension_89 CONTINUOUS
@ATTRIBUTE Dimension_90 CONTINUOUS
@ATTRIBUTE Dimension_91 CONTINUOUS
@ATTRIBUTE Dimension_92 CONTINUOUS
@ATTRIBUTE Dimension_93 CONTINUOUS
@ATTRIBUTE Dimension_94 CONTINUOUS
@ATTRIBUTE Emotion {happy, sad, angry, surprised, scared, disgusted, neutral}

@DATA
0.0797419919056, 0.0521349764826, -0.0218413373874, 0.0419069647151, -0.0257248637606, 0.0190501420406, -0.0449526015403, 0.0185477137712, 0.0142596908082, -0.0490486897741, 0.0570763618737, 0.0130593415672, 0.0455260746261, -0.0525724031686, -0.078288253065, -0.107134552696, 0.0526294588103, -0.0142617788743, -0.0110153709261, 0.0165136398629, -0.161361080184, 0.0730961804095, -0.152111499872, 0.0568782294185, 0.142286762232, -0.0196525885326, -0.209483474003, -0.116748066465, 0.0371500042454, -1.34189664022e-05, -0.0822969471031, -0.0694426272416, -0.0489915431829, -0.0232245692673, -0.0659670283968, -0.0965235182743, 0.0904037366913, -0.0103543438303, 0.0853727057437, -0.0544363729901, -0.00121082239259, 0.0505596733505, -0.00161130560221, 0.138040040216, 0.113114422997, 0.146183052893, -0.133348755004, 0.0910016659341, 0.0743950348892, 0.0981635533554, -0.0318508203406, 0.0443408432193, 0.0629122564543, -0.0489437128501, 0.0393719875323, -0.0180240178903, -0.0671090400657, -0.000216477622284, -0.0278099339432, 0.0158609937656, -0.0375815649799, 0.106747394182, 0.147814652251, 0.0154464556318, -0.0689040366902, 0.0699753648559, -0.116498243598, 0.0193643435981, -0.169754947283, -0.00779801077264, 0.148769242431, -0.184807484947, -0.124676626701, 0.0265333165234, -0.0389450044404, -0.112348370973, -0.0371577405164, 0.048951155638, -0.0645992801939, 0.0607695606966, -0.111375990782, 0.0973423180594, -0.0280034917919, -0.00568730853171, -0.0308390655927, 0.10437099171, -0.149419683784, 0.122536444304, -0.0520387513768, 0.0362972941138, -0.118028662224, -0.14360157228, -0.0166770684287, 0.130348574738, -0.0667555806199, neutral
-0.149917407884, -0.0290678217926, 0.0380668044132, -0.062782018165, -0.066109981926, -0.0450724662329, -0.000549485667576, -0.0711907407954, 0.0170605251141, 0.133994388254, 0.0474775803992, 0.0281594993153, 0.0592749971816, -0.0597066323276, -0.0217387436177, -0.00201351581156, -0.0399133507205, -0.0971001034702, -0.18083895331, -0.0233070552829, -0.0180720037385, -0.0810150681035, -0.055924924294, -0.00202378707738, 0.0379673461717, -0.0275372102534, 0.0835026179028, -0.0939707114829, -0.0367494032236, -0.176751799543, -0.194271161446, 0.0585933434435, -0.00553816508759, -0.00943658365186, -0.0693515693836, 0.0343748385104, 0.123941852734, -0.0842393237387, 0.000162429213929, 0.00797186820406, 0.0667746205714, -0.104432538339, -0.0629903975274, -0.00874459187458, -0.016369688069, -0.047853099233, -0.0287384515878, 0.0980223702759, -0.00609742794874, -0.0393676302585, -0.0251390606588, -0.0255229127694, 0.0324928883385, 0.00489795157372, -0.0479864717039, -0.0248007362871, -0.0577706053656, 0.0639862591513, -0.030848299981, 0.0915231429645, 0.0402188950276, -0.078474922969, -0.0451664125173, -0.037198730957, 0.0159014157861, 0.00195014867124, -0.0747935855438, 0.0313901261234, 0.0442986448105, 0.0452775865599, 0.0706540814279, -0.103632314561, 0.0241550214488, 0.0276135278933, -0.0455702366382, 0.100298362122, -0.0952871283486, -0.00697649290755, 0.096335477487, -0.0572750337944, -0.0840764613834, -0.0629099685798, -0.086878626215, 0.0364061099538, 0.0293029182705, -0.0681371804025, -0.0551030046517, 0.0244412854209, -0.115881866914, -0.0752947582012, 0.0774379009706, 0.0855619126686, 0.0889183936045, -0.0944519305619, 0.189102037896, neutral
0.0406584935662, -0.0221438666298, 0.0106467355717, 0.00332774846726, 0.0677505841247, -0.051724601124, -0.0921148716453, 0.0374685247681, 0.0933585605726, 0.0773713122201, -0.0760366835756, -0.0786781899234, -0.0166428470816, -0.117646697606, 0.0738251972789, 0.189970666653, -0.0274892625475, 0.048134214565, 0.127584335318, 0.00644911169513, -0.0553061969862, 0.0117847631585, -0.0628276536471, 0.046576339976, 0.203344205737, -0.160394285333, -0.105353866455, 0.0943727472841, -0.079941074744, -0.103836482192, 0.0873633370197, -0.0610161087994, -0.0257180338333, 0.0926071694097, -0.0733110221124, -0.033480392571, -0.0579583188117, -0.0424502238406, 0.0441105304538, 0.00639531009187, -0.0451134920529, -0.0855055604863, -0.0875551365881, -0.0643570578649, 0.0854378217421, 0.146135545464, -0.0858034615846, -0.150145270125, -0.0526435835276, -0.00316662724258, 0.0407970188646, 0.0773354296591, -0.0702960903259, -0.01227286745, -0.0951727412544, 0.0566566171482, -0.0878071302064, 0.0583337250844, 0.126826958469, -0.171882413846, 0.180242793009, 0.0270670534355, 0.043551930082, -0.00628860818125, 0.0667108637268, -0.072470309593, 0.00684215435327, 0.071292412471, 0.0658085276804, 0.134597983366, 0.0114045332722, 0.0494951176249, 0.0271693344004, 0.085795115341, -0.0357692180265, -0.0173968456872, 0.0284222521648, -0.026482479393, -0.0542328844169, 0.0332362315638, -0.158786287596, 0.129536893699, 0.0193378213644, 0.0872368696508, -0.0763674933819, -0.0544342252838, -0.0487330692847, 0.00553790019134, -0.0607515419148, -0.103792741485, -0.0199344448269, -0.039133218148, -0.0143557705026, -0.0886918255392, 0.132026799857, angry
0.0948738324417, -0.00680113254429, 0.00408547143747, 0.0773825352998, -0.00292024814087, 0.102662355042, 0.079239775488, 0.0545117010634, 0.0115494943935, -0.0128669281953, 0.0620142469176, 0.0356670646591, 0.00887459538621, -0.0517648572502, -0.196588843396, -0.052817927704, 0.0472290340392, -0.00360032040008, -0.106290220116, 0.121382628038, -0.0334903166025, -0.0204904352708, -0.0229879461789, -0.0290962148558, 0.0152224568239, -0.00124526472491, -0.018378020803, 0.10796911507, 0.0844037926012, 0.0625327141562, 0.00151041541144, -0.0557809111995, 0.000780773812091, 0.0355438122198, -0.0402555613612, 0.0557226572846, 0.0511627580942, -0.0213505673774, 0.162970382293, -0.138816549112, 0.0326098623955, -0.056534021853, -0.00859679123395, -0.0255335240255, 0.0382461121558, -0.00760720481718, -0.000736404109733, -0.132810142504, -0.110061755712, 0.105014737367, 0.0430415825377, -0.0524766409297, 0.0404013831627, 0.0382858702299, 0.140248837032, 0.217030016972, 0.0132897004576, -0.0982928350998, -0.00898226750163, 0.0732696136161, 0.176342411605, 0.077019076136, -0.0130339811692, -0.0687300095476, 0.0131039383254, 0.108309506322, 0.0498679790478, 0.0756215248407, 0.0390416433207, 0.0482860624782, -0.0469929842326, 0.0901058767766, 0.0235892793701, -0.00348974245683, 0.128539748077, 0.180553137967, -0.0587754568893, -0.188874859926, 0.0506570597569, 0.00221919746083, -0.038955630265, -0.0334488988593, 0.0522964548502, 0.0711518258991, 0.0304039740544, -0.109911119856, -0.0498418260913, 0.113865280927, 0.119907955705, -0.0220527339725, 0.0911182326377, 0.0123841135797, 0.274539665434, 0.0362760033376, -0.048521835551, neutral
-0.0573181398192, 0.0925117596437, 0.0460628383904, 0.0385090906686, 0.0519914085783, 0.0884125798661, 0.0824418120869, -0.0424553972608, -0.00875604566205, -0.0528354641534, -0.10314800544, -0.0148288394515, -0.0671872687691, 0.0444735505239, 0.0821294856019, 0.00779829174557, -0.0602100978332, 0.00524096844768, 0.0135298746448, -0.0575612180053, -0.105100945968, 0.0615456687482, -0.0315570016449, -0.0691588219015, -0.0412527642801, -0.119558503487, 0.0624918109213, -0.0677249499711, 0.0830597400702, -0.0987802644695, -0.0524406644883, -0.0910329220894, 0.0338672808725, -0.0475296684456, 0.0411313724226, -0.0617794658941, 0.0957953509985, 0.0419258074573, 0.149779542497, -0.0313810886191, 0.0783302977748, -0.0242236924696, 0.137602991671, -0.047001215812, -0.107703553171, -0.0478331016065, 0.0922641200668, -0.0358526042317, -0.0477970030221, -0.0309779493264, 0.117358561831, 0.110161123371, -0.00312773328043, -0.179502237819, -0.019697410284, -0.100550293139, -0.0500327044477, -0.0331356988259, 0.101718162747, -0.038454022876, -0.0354640412726, 0.142400593881, 0.0113457016227, -0.176695301811, -0.0384772838475, 0.235241437277, -0.102119888212, 0.123438587018, -0.136712910459, -0.0756755964305, -0.0842617679611, 0.118109747684, 0.0696531553983, -0.141658048045, -0.110960050207, 0.0344788612729, 0.0637619731787, 0.0829903599589, -0.0804354349579, 0.109714306731, -0.00160006404738, -0.0499290070953, -0.0587992802359, 0.0127126723769, 0.0556468074636, 0.103333940987, 0.0146838518927, -0.112389005604, -0.0889116081989, 0.0085180155644, 0.0329779746637, 0.0744817774076, -0.0508843376193, -0.0968162258247, -0.0635654782526, sad
0.0996838120404, 0.00177829397273, -0.055555089014, 0.115454139066, 0.0604413956452, -0.112013218215, 0.0422723856681, 0.0329490613079, 0.113787295265, 0.0706511143466, 0.0021298465826, -0.0238661436023, 0.000148785874007, 0.0837570826782, 0.0497992554671, 0.160813407887, -0.0242715465404, -0.125300585801, -0.107014299348, 0.100838898759, 0.0676866212952, 0.113201673159, -0.0261996073637, -0.0940443088203, -0.032187751682, 0.115870513803, -0.0596720971362, 0.0199990479219, 0.028052039797, -0.108290512256, 0.0405937173562, -0.0215892703647, 0.0355746737182, 0.054050616005, -0.0207416117173, -0.0111071382248, -0.0488395652293, 0.169918120418, -0.0135432353022, -0.0279187504703, 0.0432296398924, -0.172701711173, 0.037704772174, -0.00024235378677, 0.142164884421, 0.107971417664, 0.0326288605348, 0.117496977375, 0.0216683990991, 0.0409820843683, 0.0567123723871, 0.0506004634853, 0.106935509032, -0.231446801889, 0.0722550339433, -0.0528477353782, 0.0174129562562, -0.0840194428755, -0.144759187943, 0.0205609598386, 0.035937813685, -0.100477436465, 0.0419568230186, 0.0860825767784, 0.0926567146702, -0.13010287088, -0.0591253251718, -0.116212146586, -0.0685477262005, -0.0857008900907, 0.00910267604725, -0.0167164663369, 0.0367299021188, -0.0338849866304, -0.0339765277307, 0.0235273005987, -0.000953631746824, 0.00124204579511, -0.0464294156416, 0.0785251140465, 0.0475884265855, 0.0643986066492, -0.0160938630894, -0.0781803365681, -0.0509701925562, -0.0433879603147, 0.0662690419124, -0.0188011660982, -0.037185912011, 0.0172848572982, 0.112918918231, -0.0919292424939, 0.0133771425731, -0.0657303894542, 0.0693406010645, sad
-0.136824925402, -0.17261090625, -0.118351772637, -0.0459618943879, 0.0676820996083, -0.0598390952673, -0.0395656581978, 0.0364001714304, -0.0309161505377, 0.0773375273814, 0.0920129759877, 0.11645071866, -0.0839821031325, 0.018157886855, 0.0815475972263, -0.0806273184253, 0.0415576453578, 0.0665169745196, -0.0817217105821, -0.023133993232, 0.0171731668223, -0.00890217310644, -0.0528213693424, 0.0834030370077, 0.0891590770086, -0.0330769105541, -0.0894205905051, -0.0863141608192, -0.0246163618809, -0.0165055233541, -0.171819695379, -0.0563768587591, 0.119005566288, 0.0736701953164, -0.0234090792525, 0.0148088417232, 0.032865776963, 0.00296723159629, 0.102298700779, -0.0751365520776, 0.0271720734605, -0.040091133412, -0.180001641664, 0.0176555128345, -0.0702341002909, -0.0422056636322, -0.00600855332586, 0.00225118050599, 0.0601313295422, 0.018656754665, -0.0922551371174, 0.0903129572963, 0.0355484795443, -0.0607581558849, -0.0727555204912, 0.054269852472, 0.0791819359656, -0.0669639750085, 0.0378364493517, -0.0641368970697, -0.0278763258271, 0.0024625649167, -0.00598743484186, 0.18435516356, 0.0307767805653, 0.00906412646648, 0.015521867733, 0.0133944967378, 0.00152182936245, -0.0415945306598, 0.0320113123029, 0.0269520809128, 0.0585472993472, 0.0341571140613, -0.0689264086943, 0.174038265061, 0.0320927410873, 0.000508416075629, 0.0823316988656, 0.173048709306, 0.0861281858216, -0.0166697396428, 0.0320605113903, -0.0803845588594, -0.0384786928631, -0.0189957734984, -0.00508995574487, -0.0266746292905, -0.086524814249, 0.116947105053, -0.143952301964, -0.0345487317217, -0.0631794689814, -0.0637491558799, -0.12154890106, angry
0.0985141510769, -0.0158340520004, 0.010118556538, 0.0665859011581, -0.0692366603619, -0.0173465195486, 0.0171040015293, 0.129710834153, 0.073463064656, -0.0660085705926, 0.0746602917706, -0.135417798858, -0.0533856018079, -0.0228480082293, 0.0764062929033, -0.0449880357156, -0.108458876674, -0.0792793000012, -0.0699636528068, 0.167164855402, -0.0404392216393, 0.110854976156, -0.0705104108155, -0.0803981048344, 0.113679668945, -0.0359375583991, -0.00923160879397, -0.0838249873085, -0.0480423263684, -0.14122411736, 0.105851616454, -0.0389272552016, 0.00928145380544, -0.0615527940795, 0.0893627506687, 0.0179493304077, -0.0406358528915, 0.0144932425826, 0.134403194749, -0.0329529245294, 0.038971137458, 0.079684852837, 0.00660087034791, -0.053154047737, 0.0355117483344, -0.115776136079, 0.012563725518, 0.0104960573273, 0.157568990072, -0.0803100770033, 0.0233042581073, -0.0685927248848, -0.204406028666, -0.00106172182374, 0.0775315169115, -0.044742740952, -0.0392465465021, -0.218284933434, -0.0526398924096, 0.0924909733196, 0.0712237285906, -0.0100541664763, 0.0227328967431, -0.148225934413, 0.100082319992, -0.0470826315746, 0.0208925678318, -0.0131946640384, 0.0758220747449, -0.0389285659177, 0.003038067791, -0.0117062167552, -0.0421749579206, 0.0607195624083, -0.0498979785987, 0.0611370026282, 0.0350620467449, 0.14117866227, 0.0448999186946, 0.116948073661, 0.0317748983909, -0.0272130795707, -0.116185678597, -0.0760540558596, -0.00624461829722, 0.0380005550618, 0.00211054185382, 0.0920479264759, 0.0483043156403, -0.106152076101, 0.0160279433672, -0.0216785432638, -0.0530632088834, 0.0464243419207, -0.152592968989, angry
-0.10201849795, 0.0114825825613, 0.058605403275, -0.0513554207821, 0.011253607334, 0.0696490895279, -0.0887518360934, -0.00342537680285, -0.0137699930671, -0.101144525518, 0.0396125482974, 0.0785614713145, -0.0337835130639, 0.0640620498804, 0.0365150623017, 0.0594813008454, 0.0550507829933, -0.0447034694818, 0.0423164490089, 0.119874696071, -0.0597841544758, 0.085594661643, 0.0571727851882, -0.156920132505, -0.0534515489106, 0.12881881253, 0.122251094945, 0.0234617796589, -0.0684929675412, 0.0271552931548, -0.0620615070295, -0.146858503121, 0.0269847189167, -0.0163896147129, -0.00192669136625, -0.0288972125139, 0.103150581486, -0.00167247164074, -0.0859763465085, -0.0276628936799, -0.218397321424, -0.125539037333, 0.0344581307214, 0.0697978068265, 0.0229538108797, 0.100926911236, 0.00491539594627, -0.0190398444236, -0.126526426988, 0.0206385456829, -0.00340633134335, -0.00778798917545, -0.0819530102421, 0.0130379561078, -0.00158915087221, 0.0816960929145, 0.00305788775703, 0.0506820373438, -0.00380108724425, 0.105434786759, 0.00616931156394, -0.00276598385451, -0.159131676946, -0.0120241232014, 0.000175467771329, 0.0269570621667, -0.124554675035, 0.19238962467, -0.0642956159487, -0.119890962586, 0.0465259199513, 0.0304474588375, 0.109566745162, 0.119906944724, 0.0491655242725, 0.0623600340847, 0.0732507678495, 0.0274218925945, 0.00193297115962, 0.0192406748699, -0.0849707515674, 0.0540379285273, 0.0315087383874, -0.0166404793356, 0.0299732824828, 0.145822910074, -0.114732092177, -0.101755842177, 0.029913071755, -0.0722901059399, 0.082391495149, -0.0096554264425, -0.0739481937573, 0.00820411420911, 0.00878168753461, angry
-0.0797528434986, 0.0282580784319, -0.136615470637, 0.0636054724327, 0.0299120637208, 0.0416547731778, -0.0824843139671, 0.0416898587467, -0.0371194320936, -0.0738980353705, -0.0384091647643, -0.0166119379104, 0.0294120845796, 0.0475616526628, 0.0116000039723, -0.139960401307, -0.0926286355985, 0.0924704863149, 0.0198494873567, 0.14318467568, 0.0123996177147, -0.0314545144148, -0.150308809123, 0.0566811815245, 0.0121668630031, 0.180881964416, -0.00522429379377, -0.0374489791613, -0.117130755865, 0.0195034221806, 0.0024460976412, 0.159338750551, 0.0281653650624, 0.0741271499844, 0.00825817992522, 0.0038876211734, 0.0499929752535, 0.089715961843, 0.0436533300734, 0.00575982086679, 0.0836768848998, -0.00800034889612, 0.075962040187, 0.0189535419109, -0.00161857200809, 0.00980349258072, 0.0561343681912, 0.0217838406688, -0.0184970189526, -0.00059200460321, 0.00560942957296, -0.00324255963735, -0.115886903704, -0.0791293880247, -0.00612318797606, 0.00510193051131, -0.100123888425, 0.0862297544252, 0.0965555378266, -0.0285962087327, 0.0168617777769, -0.104223067542, -0.000513372026513, 0.0893953733462, -0.0576898060356, 0.0321906432487, -0.00300609059074, 0.080239362178, 0.0160922144033, 0.0173308179498, -0.0868117082388, -0.158144145517, -0.0294706594145, -0.0146386642236, -0.0926996602919, -0.0259179870462, -0.115183851903, 0.0166248927399, -0.110435506781, -0.028830533339, -0.0371415048123, 0.202937830989, -0.0728154391809, 0.119877384671, 0.00338796189412, 0.0809410292476, 0.08240905775, -0.0778528280635, 0.0818531356715, 0.0927019370099, 0.110863102407, -0.0204027233278, 0.0451165805029, -0.135631993438, 0.00752640369623, neutral
