@RELATION emotion

@ATTRIBUTE Dimension_0 CONTINUOUS
@ATTRIBUTE Dimension_1 CONTINUOUS
@ATTRIBUTE Dimension_2 CONTINUOUS
@ATTRIBUTE Dimension_3 CONTINUOUS
@ATTRIBUTE Dimension_4 CONTINUOUS
@ATTRIBUTE Dimension_5 CONTINUOUS
@ATTRIBUTE Dimension_6 CONTINUOUS
@ATTRIBUTE Dimension_7 CONTINUOUS
@ATTRIBUTE Dimension_8 CONTINUOUS
@ATTRIBUTE Dimension_9 CONTINUOUS
@ATTRIBUTE Emotion {happy, sad, angry, surprised, scared, disgusted, neutral}

@DATA
0.0924108148485, 0.0350848225939, 0.0477556055804, 0.0806737667178, 0.0195319844837, -0.0697021258438, -0.0755810755591, 0.026224153824, 0.0265693526108, -0.00548193332215, neutral
-0.102475932347, -0.00293656658389, -0.0659666253551, -0.0193913242008, -0.0336469145262, 0.00314251642555, -0.0399812831299, -0.0401054044512, 0.185062482072, 0.109828160145, neutral
0.0688061339746, -0.0376150295246, 0.0562275247031, 0.0503480887769, -0.161712775461, 0.0688952807851, 0.12422092115, 0.0976540630155, 0.0354171376796, 0.043210780739, angry
0.0642210176649, 0.0801899554327, -0.122478444041, 0.117932653386, -0.0659885560056, -0.0377795036209, -0.114620189051, -0.0313228246594, -0.00170323760513, 0.0108217308742, neutral
-0.0264433017558, -0.0838722089154, 0.0471999902083, 0.0484137599462, 0.0272457241181, 0.0691270198432, -0.0239202463044, 0.0485592198749, -0.0118262752108, -0.0688976326645, sad
-0.00272798865933, 0.0542923416326, -0.0973953134217, -0.0781844656345, 0.155567676628, 0.0608177836462, -0.0644198681225, 0.0121198218948, -0.0160521476231, 0.0176329961537, sad
-0.0787385928248, -0.0133555963728, -0.0795127238222, -0.010119616647, 0.0706656001548, -0.103994726458, 0.0597047206378, -0.0324949410836, 0.119658008396, 0.117450339494, angry
0.030432752412, 0.0807454343846, -0.13715439411, -0.0750609563296, 0.106240227192, -0.0338357593912, -0.0556278949078, 0.0133257296411, 0.0030309238727, -0.00880740700069, angry
-0.0832537942287, -0.0279976811388, -0.0036409888281, -0.0333551073772, -0.0654980937672, 0.00799778795894, 0.0516394214557, 0.0720317376334, 0.0433083684331, -0.0315030788182, angry
-0.0656341649058, -0.0831946169671, -0.00281211266921, 0.035810564978, 0.00149840842499, -0.130221204325, 0.0384870462106, -0.129800817354, -0.233431782287, 0.0966670497591, neutral
0.0742984016616, 0.0181189784504, 0.126772094215, -0.0184973239591, 0.0830586306175, -0.0444112756515, 0.0468751308054, -0.00494464638737, 0.0247561999163, 0.0740561244573, angry
-0.0529605539555, -0.0984006556622, -0.0644439600164, -0.0749076059315, -0.0836715482426, 0.124701729221, 0.00191298870952, 0.131899520295, 0.0356089463344, -0.0530505943062, happy
-0.0791088289115, -0.0467687726688, -0.0329191975646, -0.0441846382346, 0.0921226970216, 0.118109386552, -0.0508743764846, -0.04159843624, -0.0181044503597, 0.0568195685572, happy
0.0159505080233, -0.0946330661322, 0.0781772758827, -0.0629076525459, 0.00160354150519, 0.0195296814231, -0.0598888715869, 0.111421968271, 0.0286730335969, 0.000804937621602, angry
-0.141550187666, 0.131593469468, -0.0420905468534, -0.0284593208414, 0.00487206251712, -0.00523106372371, 0.0425215688525, -0.0343601758012, 0.0481278841826, -0.00999502822932, angry
-0.102017025276, -0.0656165704939, -0.0116741654416, -0.0189562074059, -0.0818624446248, 0.0377217687384, 0.0101055022798, 0.0228774456926, 0.165041678639, 0.0701214150478, angry
